resolved;question_uid;answers_count;answer_uid;date_time;time_difference;time_difference_rank;solution;len;len_rank;wordcount;wordcount_rank;avg_chars_per_word;avg_chars_per_word_rank;sentences;sentences_rank;avg_words_per_sentence;avg_words_per_sentence_rank;longest_sentence;longest_sentence_rank;views;views_rank;loglikelihood;loglikelihood_ascending_rank;loglikelihood_descending_rank;F-K;F-K_ascending_rank;F-K_descending_rank;upvotes;upvotes_rank;has_links;has_code_snippet;has_tags
False;;4;261.2;23/06/11 08:22;648000.0;2;False;146;3;2;4;73.00;1;1;4;2.00;2;2;4;338;2;0.00;1;4;350.99;1;4;0;2;True;False;False
True;;4;261.3;01/08/11 04:15;13709220.0;4;False;649;1;116;1;5.59;2;9;1;12.89;3;26;1;335;3;0.08;4;1;19.128.371.000.000.000;4;1;0;3;False;False;False
True;;4;261.4;01/08/11 08:52;13692600.0;3;False;152;2;31;2;4.90;4;3;3;10.33;4;18;2;334;4;0.01;3;3;3.778.387.000.000.000;3;2;0;4;False;False;False
False;262;12;262.1;01/08/11 05:23;17474220.0;12;False;129;7;21;9;6.14;2;2;8;10.50;10;20;7;1177;6;0.00;1;11;35.430.500.000.000.000;5;8;0;1;False;False;False
True;;12;262.2;01/08/11 08:44;17462160.0;11;True;473;1;72;3;6.57;1;7;1;10.29;11;23;3;1189;2;0.04;11;1;12.628.231;11;2;0;2;False;False;False
False;;12;262.3;01/08/11 14:09;17442660.0;10;False;271;4;45;4;6.02;5;5;3;9.00;1;21;5;1180;3;0.02;9;4;754.92;9;4;0;3;False;False;False
False;;12;262.4;01/08/11 14:14;17442360.0;9;False;120;9;20;10;6.00;6;2;9;10.00;12;16;9;1190;1;0.01;3;5;295.11;4;9;0;4;False;False;False
False;;12;262.5;01/08/11 14:39;17440860.0;8;False;159;6;28;6;5.68;8;5;4;5.60;3;11;10;1178;5;0.01;4;6;4.231.940.000.000.000;7;6;0;5;False;False;False
False;;12;262.6;01/08/11 14:44;17440560.0;7;False;107;10;22;8;4.86;12;2;10;11.00;8;21;6;1179;4;0.01;5;7;236.5;2;11;0;6;False;False;False
False;;12;262.7;02/08/11 05:26;14795640.0;6;False;390;3;76;1;5.13;11;6;2;12.67;7;30;1;1177;7;0.04;12;2;11.103.513;10;3;0;7;False;False;False
False;;12;262.8;02/08/11 09:18;14781720.0;5;False;446;2;74;2;6.03;4;5;5;14.80;6;26;2;1172;8;0.03;10;3;13.707.820.000.000.000;12;1;0;8;False;False;False
False;;12;262.9;02/08/11 09:36;14780640.0;4;False;52;12;9;12;5.78;7;2;11;4.50;4;8;12;1166;9;0.00;2;12;151365;1;12;0;9;False;False;False
True;;12;262.10;02/08/11 10:14;14778360.0;3;False;194;5;32;5;6.06;3;3;6;10.67;9;17;8;791;11;0.01;6;8;5.313.713;8;5;0;10;False;False;False
True;;12;262.11;02/08/11 10:23;14777820.0;2;False;103;11;20;11;5.15;10;3;7;6.67;2;10;11;789;12;0.01;7;9;2.938.113;3;10;0;11;False;False;False
False;;12;262.12;02/08/11 10:34;14777160.0;1;False;127;8;23;7;5.52;9;1;12;23.00;5;23;4;794;10;0.01;8;10;40.638.000.000.000.000;6;7;0;12;False;False;False
False;263;12;263.1;31/07/11 19:31;196800.0;1;False;316;6;56;4;5.64;6;5;2;11.20;11;19;6;519;3;0.04;9;1;8.029.780.000.000.000;7;6;0;1;False;False;False
False;;12;263.2;01/08/11 08:32;17468340.0;12;False;481;2;69;2;6.97;4;4;3;17.25;6;23;3;520;2;0.04;10;2;13.481.375;11;2;0;2;False;False;False
False;;12;263.3;01/08/11 10:52;17459940.0;11;False;212;9;43;7;4.93;10;4;4;10.75;12;17;7;517;4;0.03;6;5;42.520.250.000.000.000;4;9;0;3;False;True;False
False;;12;263.4;01/08/11 12:10;17455260.0;10;False;100;11;15;10;6.67;5;2;8;7.50;2;11;10;514;5;0.00;1;9;164335;2;11;0;4;False;True;False
False;;12;263.5;01/08/11 12:36;17453700.0;9;False;231;8;16;9;14.44;12;1;11;16.00;7;16;8;511;7;0.00;2;10;47.445.000.000.000.000;5;8;0;5;True;False;False
False;;12;263.6;01/08/11 12:47;17453040.0;8;False;379;5;48;6;7.90;2;4;5;12.00;10;23;4;525;1;0.03;7;6;10.156.900.000.000.000;8;5;0;6;False;False;False
False;;12;263.7;01/08/11 13:03;17452080.0;7;False;22;12;4;12;5.50;7;1;12;4.00;4;4;12;513;6;0.00;3;11;5.677.000.000.000.000;1;12;0;7;False;False;False
False;;12;263.8;01/08/11 13:25;17450760.0;6;False;241;7;13;11;18.54;11;2;9;6.50;3;11;11;509;9;0.00;4;12;553345;6;7;0;8;True;False;False
False;;12;263.9;02/08/11 07:52;14792340.0;5;False;419;3;59;3;7.10;3;6;1;9.83;1;20;5;511;8;0.04;11;3;11.446.437;10;3;0;9;False;True;False
False;;12;263.10;02/08/11 09:32;14786340.0;4;False;399;4;74;1;5.39;8;4;6;18.50;5;31;1;336;12;0.04;12;4;1.030.025;9;4;0;10;False;True;False
False;;12;263.11;02/08/11 11:18;14779980.0;3;False;515;1;54;5;9.54;1;4;7;13.50;8;25;2;338;11;0.03;8;7;15.118.750.000.000.000;12;1;0;11;False;False;False
False;;12;263.12;02/08/11 11:31;14779200.0;2;False;130;10;25;8;5.20;9;2;10;12.50;9;13;9;346;10;0.01;5;8;36.688.500.000.000.000;3;10;0;12;False;False;False
False;264;1;264.1;08/08/11 09:41;7929060.0;1;False;178;1;24;1;7.42;1;2;1;12.00;1;13;1;213;1;0.01;1;1;48.469.000.000.000.000;1;1;0;1;False;False;False
False;265;1;265.1;08/08/11 14:53;1020.0;1;False;369;1;60;1;6.15;1;2;1;30.00;1;36;1;300;1;0.02;1;1;10.935.100.000.000.000;1;1;0;1;False;False;False
False;267;5;267.1;10/08/11 11:30;5700.0;1;False;231;5;40;5;5.78;2;2;3;20.00;3;21;5;521;3;0.02;1;5;558.61;1;5;0;1;False;False;False
False;;5;267.2;10/08/11 12:01;7560.0;2;False;355;1;69;1;5.14;4;4;1;17.25;5;29;1;540;1;0.05;5;1;9.469.375;5;1;0;2;False;False;False
False;;5;267.3;10/08/11 12:20;8700.0;3;False;255;4;44;4;5.80;1;2;4;22.00;2;23;3;522;2;0.03;2;2;724.59;2;4;0;3;False;False;False
False;;5;267.4;10/08/11 12:41;9960.0;4;False;288;2;57;2;5.05;5;3;2;19.00;4;23;4;520;5;0.03;3;3;747.02;3;3;0;4;False;False;False
False;;5;267.5;10/08/11 12:52;10620.0;5;False;285;3;52;3;5.48;3;2;5;26.00;1;26;2;521;4;0.03;4;4;844.15;4;2;0;5;False;False;False
False;268;13;268.1;10/08/11 11:09;2567460.0;1;False;234;3;41;3;5.71;6;2;6;20.50;6;21;4;1019;6;0.03;12;2;6.768.050.000.000.000;11;3;0;2;False;False;False
False;;13;268.2;10/08/11 11:17;2567940.0;2;False;210;4;34;5;6.18;3;2;7;17.00;8;31;1;1019;7;0.01;2;6;557.44;9;5;0;3;False;False;False
False;;13;268.3;10/08/11 11:33;2568900.0;3;False;127;11;24;9;5.29;8;2;8;12.00;12;16;8;1018;8;0.01;3;7;29.589.000.000.000.000;2;12;0;4;False;False;False
False;;13;268.4;10/08/11 11:42;2569440.0;4;False;440;1;76;1;5.79;5;6;1;12.67;11;23;3;1024;2;0.04;13;1;11.929.513.000.000.000;13;1;0;5;False;False;False
False;;13;268.5;10/08/11 11:43;2569500.0;5;False;130;10;26;8;5.00;11;3;3;8.67;3;13;10;1021;4;0.01;4;8;30.639.130.000.000.000;3;11;0;6;False;False;False
False;;13;268.6;10/08/11 11:58;2570400.0;6;False;159;6;32;6;4.97;12;3;4;10.67;13;19;6;1017;9;0.02;9;3;37.797.130.000.000.000;7;7;0;7;False;False;False
False;;13;268.7;10/08/11 12:09;2571060.0;7;False;115;12;19;10;6.05;4;2;9;9.50;1;14;9;1025;1;0.01;5;9;33.031.500.000.000.000;4;10;1;1;False;False;False
False;;13;268.8;10/08/11 12:16;2571480.0;8;False;139;9;19;11;7.32;1;2;10;9.50;2;18;7;1020;5;0.01;6;10;342115;5;9;0;8;False;True;False
False;;13;268.9;10/08/11 12:57;2573940.0;9;False;86;13;17;12;5.06;10;2;11;8.50;4;10;12;1022;3;0.01;7;11;211925;1;13;0;9;False;True;False
False;;13;268.10;10/08/11 13:34;2576160.0;10;False;205;5;39;4;5.26;9;2;12;19.50;7;20;5;784;10;0.02;10;4;5.584.150.000.000.000;10;4;0;10;False;False;False
False;;13;268.11;11/08/11 16:42;5265840.0;11;False;159;7;13;13;12.23;13;1;13;13.00;10;13;11;783;12;0.00;1;13;44.968.000.000.000.000;8;6;0;11;True;True;False
True;;13;268.12;11/08/11 16:49;5266260.0;12;True;291;2;44;2;6.61;2;3;5;14.67;9;25;2;784;11;0.02;11;5;8.161.313;12;2;0;12;False;True;False
False;;13;268.13;11/08/11 19:01;5274180.0;13;False;151;8;28;7;5.39;7;4;2;7.00;5;10;13;782;13;0.01;8;12;3.765.400.000.000.000;6;8;0;13;False;False;False
False;269;6;269.1;10/08/11 11:21;2568000.0;1;False;402;1;64;1;6.28;2;2;1;32.00;2;41;1;568;1;0.04;6;1;10.942.900.000.000.000;6;1;0;2;False;False;False
False;;6;269.2;11/08/11 06:14;5227980.0;2;False;149;2;32;2;4.66;6;2;2;16.00;4;20;2;564;3;0.01;3;2;35.645.000.000.000.000;4;3;0;3;False;False;False
True;;6;269.3;11/08/11 08:37;5236560.0;3;False;134;3;25;3;5.36;3;2;3;12.50;6;19;3;565;2;0.01;4;3;36.688.500.000.000.000;5;2;0;4;False;False;False
True;;6;269.4;11/08/11 15:25;5261040.0;4;False;74;5;15;4;4.93;5;1;6;15.00;5;15;4;560;6;0.01;5;4;202.66;2;5;0;5;False;False;False
True;;6;269.5;11/08/11 15:27;5261160.0;5;True;89;4;14;5;6.36;1;2;4;7.00;1;9;5;561;5;0.00;1;5;211.34;3;4;0;6;False;False;False
False;;6;269.6;11/08/11 19:12;5274660.0;6;False;26;6;5;6;5.20;4;2;5;2.50;3;4;6;562;4;0.00;2;6;44.385.000.000.000.000;1;6;1;1;False;False;False
False;270;4;270.1;24/02/13 15:21;160860.0;1;False;540;2;75;2;7.20;2;4;2;18.75;3;31;2;630;1;0.03;1;2;14.195.225.000.000.000;3;2;0;1;True;True;False
False;;4;270.2;25/02/13 10:29;229740.0;2;False;311;3;51;3;6.10;3;2;4;25.50;1;30;3;626;2;0.03;2;3;9.147.550.000.000.000;2;3;0;2;False;False;False
False;;4;270.3;25/02/13 12:19;236340.0;3;False;2314;1;248;1;9.33;1;12;1;20.67;2;44;1;620;3;0.26;4;1;5.809.871.300.000.000;4;1;0;3;True;True;False
False;;4;270.4;26/02/13 13:32;327120.0;4;False;272;4;48;4;5.67;4;3;3;16.00;4;22;4;594;4;0.03;3;4;7.340.500.000.000.000;1;4;0;4;False;False;False
False;271;14;271.1;21/02/13 13:16;19440.0;1;False;199;11;36;11;5.53;8;6;2;6.00;3;17;10;881;1;0.02;3;6;43.515.000.000.000.000;4;11;0;1;False;False;False
False;;14;271.2;22/02/13 06:40;82080.0;2;False;1917;2;156;2;12.29;14;3;8;52.00;4;101;1;873;2;0.35;13;2;38.042.900.000.000.000;13;2;0;2;False;True;False
False;;14;271.3;22/02/13 10:22;95400.0;3;False;444;4;73;4;6.08;5;4;6;18.25;8;27;6;863;3;0.04;10;4;11.597.275.000.000.000;11;4;0;3;False;False;False
True;;14;271.4;25/02/13 05:23;336660.0;4;False;284;9;47;8;6.04;6;6;3;7.83;2;21;8;846;4;0.02;4;7;7.426.637.000.000.000;7;8;0;4;False;False;False
True;;14;271.5;25/02/13 05:47;338100.0;5;False;292;7;39;10;7.49;2;3;9;13.00;13;17;11;843;5;0.02;5;8;7.682.800.000.000.000;8;7;0;5;True;False;False
False;;14;271.6;25/02/13 09:44;352320.0;6;False;525;3;86;3;6.10;4;5;4;17.20;9;31;5;831;6;0.05;12;3;13.953.180.000.000.000;12;3;0;6;False;False;False
False;;14;271.7;25/02/13 11:05;357180.0;7;False;35;14;7;14;5.00;11;2;11;3.50;6;5;14;829;7;0.00;1;13;56575;1;14;0;7;False;False;False
False;;14;271.8;26/02/13 08:33;434460.0;8;False;287;8;50;6;5.74;7;5;5;10.00;14;17;12;805;8;0.02;6;9;790.71;9;6;0;8;False;False;False
False;;14;271.9;28/02/13 09:24;610320.0;9;False;3068;1;364;1;8.43;1;15;1;24.27;7;83;2;762;9;0.93;14;1;66.490.753;14;1;0;9;False;True;False
False;;14;271.10;28/02/13 09:57;612300.0;10;False;265;10;49;7;5.41;10;3;10;16.33;10;24;7;552;10;0.02;7;10;6.633.787;6;9;0;10;False;True;False
True;;14;271.11;28/02/13 10:39;614820.0;11;True;152;12;31;12;4.90;12;2;12;15.50;11;21;9;549;11;0.02;8;11;41.525.500.000.000.000;3;12;0;11;False;False;False
False;;14;271.12;28/02/13 11:39;618420.0;12;False;320;5;59;5;5.42;9;4;7;14.75;12;32;4;543;12;0.04;11;5;8.869.625.000.000.000;10;5;0;12;False;True;False
False;;14;271.13;28/02/13 12:05;619980.0;13;False;307;6;43;9;7.14;3;1;13;43.00;5;43;3;541;13;0.02;9;12;626.58;5;10;0;13;False;True;False
False;;14;271.14;28/02/13 13:50;626280.0;14;False;39;13;8;13;4.88;13;1;14;8.00;1;8;13;538;14;0.00;2;14;7.013.000.000.000.000;2;13;0;14;False;False;False
False;272;6;272.1;28/02/13 15:43;2460.0;1;False;272;4;47;4;5.79;2;3;4;15.67;5;25;4;775;1;0.02;3;4;7.457.213;3;4;0;1;False;False;False
False;;6;272.2;28/02/13 16:40;5880.0;2;False;513;3;98;3;5.23;4;6;2;16.33;4;27;3;769;2;0.08;4;2;13.713.787.000.000.000;5;2;0;2;False;False;False
False;;6;272.3;28/02/13 16:42;6000.0;3;False;62;6;12;6;5.17;5;2;5;6.00;1;6;6;768;3;0.00;1;6;12.835.000.000.000.000;1;6;0;3;False;False;False
True;;6;272.4;28/02/13 16:49;6420.0;4;True;535;2;105;1;5.10;6;7;1;15.00;6;35;2;767;4;0.10;6;1;1323.66;4;3;0;4;False;False;False
False;;6;272.5;28/02/13 17:17;8100.0;5;False;566;1;101;2;5.60;3;4;3;25.25;2;65;1;762;5;0.08;5;3;15.754.575.000.000.000;6;1;0;5;False;False;False
False;;6;272.6;01/03/13 09:59;4856580.0;6;False;241;5;40;5;6.03;1;2;6;20.00;3;25;5;741;6;0.01;2;5;664.81;2;5;0;6;False;True;False
False;273;5;273.1;22/02/13 16:32;20220.0;1;False;588;1;72;1;8.17;1;4;2;18.00;3;25;2;588;1;0.04;5;1;1395.63;5;1;0;1;True;False;False
False;;5;273.2;25/02/13 09:08;252780.0;2;False;246;4;47;3;5.23;5;4;3;11.75;5;24;3;576;2;0.02;3;3;6.969.925;2;4;0;2;False;False;False
False;;5;273.3;25/02/13 09:38;254580.0;3;False;138;5;25;5;5.52;4;3;4;8.33;2;13;5;575;3;0.01;1;4;3.416.587;1;5;0;3;False;False;False
False;;5;273.4;25/02/13 09:53;255480.0;4;False;346;2;59;2;5.86;2;6;1;9.83;1;18;4;574;4;0.03;4;2;9.558.437;4;2;0;4;False;False;False
False;;5;273.5;04/03/13 15:07;3471120.0;5;False;256;3;45;4;5.69;3;3;5;15.00;4;26;1;506;5;0.01;2;5;698.26;3;3;0;5;False;False;False
True;274;2;274.1;04/03/13 15:37;1080.0;1;True;301;1;31;1;9.71;1;3;1;10.33;2;21;1;623;1;0.01;1;1;7.908.387;2;1;0;1;False;False;False
False;;2;274.2;04/03/13 16:01;2520.0;2;False;136;2;26;2;5.23;2;3;2;8.67;1;18;2;619;2;0.01;2;2;36.539.130.000.000.000;1;2;0;2;False;False;False
False;275;2;275.1;04/03/13 10:46;4260.0;1;False;620;1;113;1;5.49;1;6;1;18.83;2;34;1;352;1;0.08;2;1;16.083.537.000.000.000;2;1;0;1;False;False;False
False;;2;275.2;05/03/13 06:43;2581680.0;2;False;81;2;16;2;5.06;2;2;2;8.00;1;14;2;335;2;0.00;1;2;18.813.000.000.000.000;1;2;0;2;False;False;False
True;276;4;276.1;28/02/13 14:24;15660.0;1;True;877;1;153;1;5.73;2;7;1;21.86;3;40;1;815;1;0.15;4;1;22.939.354;4;1;1;1;False;False;False
False;;4;276.2;05/03/13 06:45;5517720.0;2;False;195;2;33;4;5.91;1;4;2;8.25;1;14;4;783;2;0.01;1;2;5.540.275;2;3;0;2;False;False;False
False;;4;276.3;05/03/13 11:56;5536380.0;3;False;190;4;36;2;5.28;4;2;3;18.00;4;24;3;779;3;0.01;2;3;569.63;3;2;0;3;False;False;False
False;;4;276.4;05/03/13 11:59;5536560.0;4;False;191;3;34;3;5.62;3;1;4;34.00;2;34;2;779;4;0.01;3;4;552.27;1;4;0;4;False;False;False
True;277;2;277.1;05/03/13 10:31;7560.0;1;True;1080;1;186;1;5.81;1;9;1;20.67;1;45;1;342;1;0.18;2;1;28.952.713;2;1;0;1;False;True;False
False;;2;277.2;05/03/13 13:44;19140.0;2;False;197;2;37;2;5.32;2;3;2;12.33;2;30;2;336;2;0.02;1;2;5.202.187;1;2;0;2;False;False;False
True;278;2;278.1;06/03/13 15:16;14040.0;1;True;820;1;131;1;6.26;1;9;1;14.56;2;31;1;926;1;0.19;2;1;21.494.883.999.999.900;2;1;0;1;False;True;False
False;;2;278.2;06/03/13 17:27;21900.0;2;False;447;2;87;2;5.14;2;4;2;21.75;1;30;2;923;2;0.07;1;2;11.846.925.000.000.000;1;2;0;2;False;False;False
False;279;4;279.1;05/03/13 14:35;2160.0;1;False;540;1;77;1;7.01;1;3;3;25.67;2;37;2;518;1;0.05;4;1;15.284.213;4;1;0;1;False;False;False
False;;4;279.2;05/03/13 14:43;2640.0;2;False;393;2;61;3;6.44;3;3;4;20.33;3;54;1;517;2;0.02;2;3;9.953.387.000.000.000;2;3;0;2;False;True;False
False;;4;279.3;05/03/13 15:38;5940.0;3;False;239;4;37;4;6.46;2;5;1;7.40;1;15;4;511;3;0.01;1;4;648096;1;4;0;3;False;False;False
True;;4;279.4;07/03/13 10:26;5257620.0;4;False;376;3;68;2;5.53;4;4;2;17.00;4;32;3;481;4;0.03;3;2;11.002.400.000.000.000;3;2;0;4;False;False;False
True;280;6;280.1;06/03/13 11:40;6780.0;1;False;392;1;78;1;5.03;6;4;3;19.50;2;32;1;780;1;0.04;4;1;947815;6;1;0;1;False;True;False
False;;6;280.2;06/03/13 20:26;38340.0;2;False;214;6;38;6;5.63;2;5;2;7.60;1;14;6;774;2;0.01;1;6;5.537.740.000.000.000;1;6;0;2;False;False;False
False;;6;280.3;07/03/13 08:46;2588340.0;3;False;298;4;56;4;5.32;5;4;4;14.00;4;26;3;768;3;0.04;5;2;780.47;3;4;0;3;False;False;False
True;;6;280.4;07/03/13 09:59;2592720.0;4;True;368;2;68;2;5.41;4;4;5;17.00;3;29;2;765;4;0.04;6;3;899.64;4;3;0;4;False;False;False
False;;6;280.5;07/03/13 14:45;2609880.0;5;False;344;3;60;3;5.73;1;6;1;10.00;6;20;5;761;5;0.03;3;4;920.51;5;2;0;5;False;False;False
False;;6;280.6;07/03/13 14:47;2610000.0;6;False;263;5;47;5;5.60;3;4;6;11.75;5;25;4;760;6;0.02;2;5;6.733.925;2;5;0;6;False;False;False
False;281;7;281.1;03/12/12 11:25;14220.0;1;False;1877;2;267;3;7.03;3;7;4;38.14;1;107;1;1390;1;0.36;4;4;48.608.846;6;2;0;1;True;False;True
False;;7;281.2;03/12/12 11:46;15480.0;2;False;603;5;112;5;5.38;7;7;5;16.00;7;31;6;1387;2;0.14;3;5;1583.65;3;5;0;2;False;False;True
False;;7;281.3;03/12/12 16:46;33480.0;3;False;1423;4;252;4;5.65;5;9;3;28.00;3;65;2;1369;3;0.45;5;3;37.949.300.000.000.000;4;4;0;3;False;False;True
False;;7;281.4;04/12/12 06:01;2673180.0;4;False;1568;3;281;2;5.58;6;11;2;25.55;6;48;5;1363;4;0.52;6;2;43.367.745;5;3;0;4;False;False;True
True;;7;281.5;06/12/12 09:49;7957260.0;5;False;2093;1;367;1;5.70;4;12;1;30.58;2;58;3;1297;5;0.60;7;1;54.833.362;7;1;0;5;True;True;True
True;;7;281.6;10/03/13 16:07;49279140.0;6;False;210;7;26;7;8.08;1;1;7;26.00;5;26;7;996;6;0.01;1;7;584.55;1;7;0;6;True;False;True
False;;7;281.7;11/03/13 10:10;51936120.0;7;False;429;6;56;6;7.66;2;2;6;28.00;4;54;4;973;7;0.04;2;6;10.809.300.000.000.000;2;6;0;7;True;False;True
False;282;2;282.1;08/03/13 17:01;8520.0;1;False;669;2;117;2;5.72;2;8;1;14.62;2;27;2;594;1;0.19;1;2;18.073.118.000.000.000;1;2;0;1;False;False;False
True;;2;282.2;11/03/13 11:08;7936140.0;2;True;2312;1;256;1;9.03;1;7;2;36.57;1;115;1;566;2;0.22;2;1;53.676.723;2;1;0;2;True;True;False
True;283;1;283.1;11/03/13 15:43;6240.0;1;True;45;1;9;1;5.00;1;1;1;9.00;1;9;1;345;1;0.00;1;1;117.72;1;1;0;1;False;False;False
False;284;3;284.1;11/03/13 10:53;7957860.0;1;False;204;3;30;3;6.80;2;2;2;15.00;3;22;2;726;1;0.02;1;1;47.406.000.000.000.000;1;3;0;1;False;False;False
False;;3;284.2;11/03/13 16:14;7977120.0;2;False;237;1;33;2;7.18;1;4;1;8.25;1;13;3;720;2;0.02;2;2;50.682.750.000.000.000;2;2;0;2;False;True;False
True;;3;284.3;12/03/13 07:08;10536360.0;3;True;227;2;37;1;6.14;3;2;3;18.50;2;25;1;708;3;0.02;3;3;6.524.250.000.000.000;3;1;0;3;False;False;False
False;285;8;285.1;11/03/13 17:41;13800.0;1;False;286;6;51;6;5.61;5;3;5;17.00;7;28;5;688;1;0.02;2;5;734.44;3;6;0;1;False;False;False
False;;8;285.2;12/03/13 07:40;2569740.0;2;False;246;7;47;7;5.23;7;5;4;9.40;1;14;8;684;2;0.02;3;6;660676;2;7;0;2;False;False;False
False;;8;285.3;12/03/13 09:12;2575260.0;3;False;679;3;122;1;5.57;6;6;2;20.33;5;35;4;682;3;0.11;8;1;18.331.387.000.000.000;7;2;0;3;False;False;False
False;;8;285.4;12/03/13 09:53;2577720.0;4;False;125;8;25;8;5.00;8;1;7;25.00;4;25;6;667;4;0.01;1;8;41.896.000.000.000.000;1;8;0;4;False;False;False
False;;8;285.5;12/03/13 16:05;2600040.0;5;False;672;4;90;4;7.47;3;8;1;11.25;8;22;7;657;6;0.07;6;3;16.525.975.000.000.000;5;4;0;5;False;False;False
False;;8;285.6;12/03/13 16:14;2600580.0;6;False;755;2;98;3;7.70;2;3;6;32.67;3;78;1;658;5;0.06;5;4;18.261.513;6;3;0;6;False;True;False
False;;8;285.7;13/03/13 08:49;20322120.0;8;False;1004;1;107;2;9.38;1;6;3;17.83;6;71;2;632;7;0.08;7;2;22.451.637;8;1;0;7;True;True;False
True;;8;285.8;13/03/13 14:18;20302380.0;7;True;305;5;52;5;5.87;4;1;8;52.00;2;52;3;618;8;0.02;4;7;8.306.899.999.999.990;4;5;0;8;False;False;False
False;286;8;286.1;07/03/13 12:02;2220.0;1;False;273;7;50;6;5.46;5;4;3;12.50;6;21;5;957;1;0.03;4;5;638285;2;7;0;1;False;False;False
False;;8;286.2;07/03/13 13:14;6540.0;2;False;870;3;18;8;48.33;7;1;7;18.00;3;18;7;956;2;0.00;1;8;2150.83;7;2;0;2;True;False;False
True;;8;286.3;07/03/13 13:56;9060.0;3;True;928;2;97;2;9.57;1;2;4;48.50;2;82;2;956;3;0.04;5;4;18.559.250.000.000.000;5;4;0;3;False;True;False
False;;8;286.4;07/03/13 14:50;12300.0;4;False;105;8;21;7;5.00;6;2;5;10.50;8;13;8;952;4;0.01;2;7;28.350.500.000.000.000;1;8;0;4;False;False;False
False;;8;286.5;08/03/13 08:14;2666940.0;5;False;4096;1;226;1;18.12;8;2;6;113.00;7;182;1;925;5;0.21;8;1;11120.48;8;1;0;5;True;True;False
False;;8;286.6;08/03/13 09:48;2672580.0;6;False;521;5;92;3;5.66;4;6;1;15.33;5;20;6;920;6;0.05;6;3;13.709.887;4;5;0;6;False;False;False
False;;8;286.7;08/03/13 10:28;2674980.0;7;False;708;4;88;4;8.05;2;5;2;17.60;4;34;4;918;7;0.06;7;2;19.854.740.000.000.000;6;3;0;7;True;True;False
False;;8;286.8;13/03/13 14:18;9666420.0;8;False;305;6;52;5;5.87;3;1;8;52.00;1;52;3;840;8;0.02;3;6;8.306.899.999.999.990;3;6;0;8;False;False;False
False;287;1;287.1;14/03/13 15:52;2040.0;1;False;124;1;21;1;5.90;1;3;1;7.00;1;16;1;238;1;0.01;1;1;3.175.400.000.000.000;1;1;0;1;False;False;False
False;288;10;288.1;13/03/13 12:38;4440.0;1;False;425;4;58;7;7.33;1;5;4;11.60;9;21;9;1123;1;0.03;3;7;944734;4;7;0;1;True;False;False
False;;10;288.2;13/03/13 16:15;17460.0;2;False;354;8;56;8;6.32;2;5;5;11.20;10;22;8;1119;2;0.03;4;8;9.445.780.000.000.000;3;8;0;2;False;True;False
False;;10;288.3;14/03/13 11:25;86460.0;3;False;214;9;43;9;4.98;9;2;9;21.50;4;31;4;1078;3;0.02;2;9;570995;2;9;0;3;False;False;False
False;;10;288.4;14/03/13 15:27;100980.0;4;False;367;7;66;6;5.56;3;5;6;13.20;8;28;6;1073;4;0.04;5;6;9.925.580.000.000.000;5;6;0;4;False;False;False
False;;10;288.5;14/03/13 15:33;101340.0;5;False;398;6;79;4;5.04;8;3;8;26.33;2;39;2;1072;5;0.05;6;4;10.802.787.000.000.000;6;5;0;5;False;False;False
False;;10;288.6;14/03/13 18:12;110880.0;6;False;717;3;129;3;5.56;4;7;3;18.43;6;31;5;1065;6;0.16;8;3;19.857.977;8;3;0;6;False;True;False
False;;10;288.7;15/03/13 09:55;167460.0;7;False;1200;1;220;1;5.45;6;10;1;22.00;3;44;1;1033;7;0.23;10;1;3202.59;10;1;0;7;False;True;False
False;;10;288.8;15/03/13 10:06;168120.0;8;False;820;2;152;2;5.39;7;8;2;19.00;5;33;3;1032;8;0.19;9;2;2340.02;9;2;0;8;False;False;False
False;;10;288.9;15/03/13 16:37;191580.0;9;False;410;5;75;5;5.47;5;5;7;15.00;7;24;7;1029;9;0.05;7;5;1087.66;7;4;0;9;False;False;False
False;;10;288.10;18/03/13 09:59;426900.0;10;False;88;10;18;10;4.89;10;2;10;9.00;1;14;10;571;10;0.01;1;10;223.92;1;10;0;10;False;False;False
False;289;16;289.1;04/03/13 09:42;3180.0;1;False;692;4;128;4;5.41;9;5;2;25.60;11;32;6;758;1;0.08;12;5;1.929.594;13;4;0;1;False;True;False
True;;16;289.2;04/03/13 12:56;14820.0;2;False;366;7;52;7;7.04;4;2;10;26.00;10;47;3;756;2;0.01;6;10;537.35;7;10;0;2;False;False;False
True;;16;289.3;04/03/13 16:38;28140.0;3;False;1878;1;229;1;8.20;1;4;5;57.25;3;181;1;749;3;0.37;16;1;43.137.375;16;1;0;3;False;True;False
False;;16;289.4;05/03/13 06:44;2584500.0;7;False;1607;2;140;3;11.48;15;4;6;35.00;8;83;2;743;4;0.09;13;4;3219.46;15;2;0;4;False;False;False
False;;16;289.5;05/03/13 11:35;2601960.0;8;False;849;3;145;2;5.86;8;8;1;18.12;14;34;5;731;5;0.14;15;2;21.508.768;14;3;0;5;False;True;False
False;;16;289.6;05/03/13 12:12;2604180.0;9;False;659;5;111;5;5.94;7;5;3;22.20;12;31;7;728;6;0.12;14;3;1.763.068;12;5;0;6;False;False;False
